doc_key,no_error,decision_type,detailed_error_type,mention_ind,entity_ind,entity_len,category,type,antecedent_ind,antecedent_dist,antecedent_dist_ent,antecedent_category,mapped_antecedent_ind,mapped_antecedent_dist,mapped_antecedent_dist_ent,mapped_antecedent_category,mapped_antecedent_type,cluster_pron-pron-comp,cluster_pron-pron-no-comp,cluster_pron-ent,cluster_match,cluster_contain,cluster_other,mapped_cluster_pron-pron-comp,mapped_cluster_pron-pron-no-comp,mapped_cluster_pron-ent,mapped_cluster_match,mapped_cluster_contain,mapped_cluster_other,cluster_size,cluster_errors,mapped_cluster_type,mapped_cluster_size,mapped_cluster_errors,cluster_props,cluster_prons,cluster_noms,mapped_cluster_props,mapped_cluster_prons,mapped_cluster_noms,entity_score,wrong_score,wrong_mean_score,num_wrong_inst,entropy,prob,mention_str,cluster_str,cluster_final_size,mapped_cluster_str,mapped_cluster_final_size,prob_str
44_the_song_of_the_lark_brat_0,1,c,,71,1,29,PRON,PER,70.0,0.0,0.0,NOM,,,,,,0.7428571428571429,0.0,0.2571428571428571,0.0,0.0,0.0,,,,,,,35.0,0.0,,,,0.08571428571428572,0.7428571428571429,0.17142857142857143,,,,6.1969828605651855,,,,0.24847820793101819,0.9663825035095215,His,"Dr. Howard Archie_1
His_3
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,72,27,29,NOM,PER,69.0,2.0,1.0,PROP,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,2.0,1.0,,,,0.5,0.0,0.5,,,,3.0281975269317627,,,,1.7201035490524916,0.567398726940155,His visitor,"a man_1
Mr. Kronborg_1
",46.0,,,0.6
44_the_song_of_the_lark_brat_0,1,o,,73,29,29,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0314845988909795,0.7542628049850464,"a tall , loosely built man , with a thin brown beard , streaked with gray",,,,,0.8
44_the_song_of_the_lark_brat_0,0,c,c_c,74,27,30,PRON,PER,72.0,1.0,1.0,NOM,71.0,2.0,2.0,PRON,PER,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,3.0,1.0,PER,36.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.75,0.16666666666666666,4.506499767303467,4.5620832443237305,4.562082767486572,1.0,1.1828043597153781,0.46866312623023987,He,"a man_1
Mr. Kronborg_1
His visitor_1
",46.0,"Dr. Howard Archie_1
His_4
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
",110.0,0.5
44_the_song_of_the_lark_brat_0,1,c,,75,27,30,PRON,PER,74.0,0.0,0.0,PRON,,,,,,0.25,0.0,0.75,0.0,0.0,0.0,,,,,,,4.0,2.0,,,,0.25,0.25,0.5,,,,5.165154457092285,,,,1.126770390780712,0.5952028632164001,him,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
",46.0,,,0.6
44_the_song_of_the_lark_brat_0,1,c,,76,27,30,PRON,PER,75.0,0.0,0.0,PRON,,,,,,0.4,0.0,0.6,0.0,0.0,0.0,,,,,,,5.0,2.0,,,,0.2,0.4,0.4,,,,5.838264465332031,,,,0.5818317669107083,0.8787891268730164,he,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
him_1
",46.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,77,27,30,PRON,PER,76.0,0.0,0.0,PRON,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,,,,,,,6.0,2.0,,,,0.16666666666666666,0.5,0.3333333333333333,,,,5.890203475952148,,,,0.6750820664317913,0.8749553561210632,his,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
him_1
he_1
",46.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,78,1,30,NOM,PER,71.0,6.0,2.0,PRON,,,,,,0.0,0.0,0.75,0.16666666666666666,0.0,0.08333333333333333,,,,,,,36.0,0.0,,,,0.08333333333333333,0.75,0.16666666666666666,,,,5.361514091491699,,,,1.0345837147960117,0.4756803512573242,doctor,"Dr. Howard Archie_1
His_4
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
",110.0,,,0.5
44_the_song_of_the_lark_brat_0,1,c,,79,1,30,PRON,PER,78.0,0.0,0.0,NOM,,,,,,0.0,0.7297297297297297,0.2702702702702703,0.0,0.0,0.0,,,,,,,37.0,0.0,,,,0.08108108108108109,0.7297297297297297,0.1891891891891892,,,,5.3396711349487305,,,,0.8960821619560105,0.6129820942878723,you,"Dr. Howard Archie_1
His_4
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
",110.0,,,0.6
44_the_song_of_the_lark_brat_0,1,o,,80,30,30,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7049191181132408,0.6791622638702393,the house,,,,,0.7
44_the_song_of_the_lark_brat_0,0,c,c_o,81,27,31,PRON,PER,77.0,3.0,2.0,PRON,,,,,,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,,,,,,,7.0,2.0,,,,0.14285714285714285,0.5714285714285714,0.2857142857142857,,,,-1.1437010765075684,0.0,-0.5035765171051025,2.0,2.799261199920082,0.3012944161891937,me,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
him_1
he_1
his_1
",46.0,,,0.3
44_the_song_of_the_lark_brat_0,1,c,,82,27,31,PRON,PER,81.0,0.0,0.0,PRON,,,,,,0.125,0.5,0.375,0.0,0.0,0.0,,,,,,,8.0,3.0,,,,0.125,0.625,0.25,,,,1.800942063331604,,,,2.2959576939817135,0.486512154340744,I,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
him_1
he_1
his_1
me_1
",46.0,,,0.5
44_the_song_of_the_lark_brat_0,1,o,,83,31,31,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3245669312942545,0.5023269057273865,Mrs. Kronborg,,,,,0.5
44_the_song_of_the_lark_brat_0,1,c,,84,1,32,PRON,PER,79.0,4.0,3.0,PRON,,,,,,0.02631578947368421,0.7105263157894737,0.2631578947368421,0.0,0.0,0.0,,,,,,,38.0,0.0,,,,0.07894736842105263,0.7368421052631579,0.18421052631578946,,,,5.595583915710449,,,,0.6944928969210471,0.8286641836166382,you,"Dr. Howard Archie_1
His_4
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_1
",110.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,85,1,32,NOM,PER,84.0,0.0,0.0,PRON,,,,,,0.0,0.0,0.7435897435897436,0.1794871794871795,0.0,0.07692307692307693,,,,,,,39.0,0.0,,,,0.07692307692307693,0.7435897435897436,0.1794871794871795,,,,6.50389289855957,,,,0.6773711684364301,0.8325945138931274,the doctor,"Dr. Howard Archie_1
His_4
he_3
the doctor_4
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_2
",110.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,86,1,32,PRON,PER,85.0,0.0,0.0,NOM,,,,,,0.675,0.05,0.275,0.0,0.0,0.0,,,,,,,40.0,0.0,,,,0.075,0.725,0.2,,,,6.136125087738037,,,,0.544581751344221,0.8935990333557129,his,"Dr. Howard Archie_1
His_4
he_3
the doctor_5
his_12
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_2
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,87,1,32,PRON,PER,86.0,0.0,0.0,PRON,,,,,,0.6829268292682927,0.04878048780487805,0.2682926829268293,0.0,0.0,0.0,,,,,,,41.0,0.0,,,,0.07317073170731707,0.7317073170731707,0.1951219512195122,,,,6.084592342376709,,,,0.5213760101471901,0.8962666988372803,he,"Dr. Howard Archie_1
His_4
he_3
the doctor_5
his_13
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_2
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,88,1,32,PRON,PER,87.0,0.0,0.0,PRON,,,,,,0.6904761904761905,0.047619047619047616,0.2619047619047619,0.0,0.0,0.0,,,,,,,42.0,0.0,,,,0.07142857142857142,0.7380952380952381,0.19047619047619047,,,,6.387462139129639,,,,0.41575472425521015,0.9329898953437805,his,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_13
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_2
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,0,c,c_o,89,12,32,NOM,FAC,17.0,71.0,23.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,-0.030336445197463036,0.0,0.0,1.0,1.4401923598240813,0.38068774342536926,his operating-room,"his little operating-room_1
",2.0,,,0.4
44_the_song_of_the_lark_brat_0,1,c,,90,27,32,PROP,PER,82.0,7.0,3.0,PRON,,,,,,0.0,0.0,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,,,,,,,9.0,3.0,,,,0.1111111111111111,0.6666666666666666,0.2222222222222222,,,,2.9101293087005615,,,,2.660665474582355,0.3855297863483429,Mr. Kronborg,"a man_1
Mr. Kronborg_1
His visitor_1
He_1
him_1
he_1
his_1
me_1
I_1
",46.0,,,0.4
44_the_song_of_the_lark_brat_0,1,c,,91,27,32,PRON,PER,90.0,0.0,0.0,PROP,,,,,,0.4,0.2,0.4,0.0,0.0,0.0,,,,,,,10.0,3.0,,,,0.2,0.6,0.2,,,,3.176705837249756,,,,2.123209673062861,0.5264329314231873,his,"a man_1
Mr. Kronborg_2
His visitor_1
He_1
him_1
he_1
his_1
me_1
I_1
",46.0,,,0.5
44_the_song_of_the_lark_brat_0,1,c,,92,27,32,PRON,PER,91.0,0.0,0.0,PRON,,,,,,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,0.0,0.0,,,,,,,11.0,3.0,,,,0.18181818181818182,0.6363636363636364,0.18181818181818182,,,,3.88836932182312,,,,1.6059672686747448,0.6876795291900635,his,"a man_1
Mr. Kronborg_2
His visitor_1
He_1
him_1
he_1
his_2
me_1
I_1
",46.0,,,0.7
44_the_song_of_the_lark_brat_0,1,c,,93,27,32,PRON,PER,92.0,0.0,0.0,PRON,,,,,,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,,,,,,12.0,3.0,,,,0.16666666666666666,0.6666666666666666,0.16666666666666666,,,,4.71886682510376,,,,1.1972133646483414,0.7816869616508484,His,"a man_1
Mr. Kronborg_2
His visitor_1
He_1
him_1
he_1
his_3
me_1
I_1
",46.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,94,27,32,PRON,PER,93.0,0.0,0.0,PRON,,,,,,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.0,0.0,0.0,,,,,,,13.0,3.0,,,,0.15384615384615385,0.6923076923076923,0.15384615384615385,,,,5.130179405212402,,,,0.9625681807088913,0.8370338678359985,He,"a man_1
Mr. Kronborg_2
His visitor_1
He_1
him_1
he_1
his_3
me_1
I_1
His_1
",46.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,95,27,32,PRON,PER,94.0,0.0,0.0,PRON,,,,,,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,,,,,,,14.0,3.0,,,,0.14285714285714285,0.7142857142857143,0.14285714285714285,,,,4.481997966766357,,,,1.124426023170386,0.800381064414978,his,"a man_1
Mr. Kronborg_2
His visitor_1
He_2
him_1
he_1
his_3
me_1
I_1
His_1
",46.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,96,27,32,PRON,PER,95.0,0.0,0.0,PRON,,,,,,0.13333333333333333,0.6,0.26666666666666666,0.0,0.0,0.0,,,,,,,15.0,3.0,,,,0.13333333333333333,0.7333333333333333,0.13333333333333333,,,,5.347832679748535,,,,0.7742061554113412,0.8761755228042603,I,"a man_1
Mr. Kronborg_2
His visitor_1
He_2
him_1
he_1
his_4
me_1
I_1
His_1
",46.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,97,31,32,PROP,PER,83.0,13.0,3.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,6.096714973449707,,,,0.1228227622593824,0.9855785369873047,Mrs. Kronborg,"Mrs. Kronborg_1
",9.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,98,1,32,PRON,PER,88.0,9.0,3.0,PRON,,,,,,0.046511627906976744,0.6976744186046512,0.2558139534883721,0.0,0.0,0.0,,,,,,,43.0,0.0,,,,0.06976744186046512,0.7441860465116279,0.18604651162790697,,,,5.329409599304199,,,,0.5030512203651676,0.9213417768478394,you,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_14
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_2
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,99,31,32,PRON,PER,97.0,1.0,1.0,PROP,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,1.0,0.0,0.0,,,,6.1397318840026855,,,,0.2874259490234313,0.9626795053482056,She,"Mrs. Kronborg_2
",9.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,100,1,32,NOM,PER,98.0,1.0,1.0,PRON,,,,,,0.0,0.0,0.75,0.18181818181818182,0.0,0.06818181818181818,,,,,,,44.0,0.0,,,,0.06818181818181818,0.75,0.18181818181818182,,,,6.41914701461792,,,,0.386259404817035,0.9424113631248474,The doctor,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_14
The doctor_2
Dr. Archie_2
He_6
him_2
doctor_1
you_3
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,101,1,32,PRON,PER,100.0,0.0,0.0,NOM,,,,,,0.6666666666666666,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,,,,,,,45.0,0.0,,,,0.06666666666666667,0.7333333333333333,0.2,,,,6.266300201416016,,,,0.33848012889812706,0.9521939754486084,his,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_14
The doctor_3
Dr. Archie_2
He_6
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,102,1,32,PRON,PER,101.0,0.0,0.0,PRON,,,,,,0.6739130434782609,0.06521739130434782,0.2608695652173913,0.0,0.0,0.0,,,,,,,46.0,0.0,,,,0.06521739130434782,0.7391304347826086,0.1956521739130435,,,,6.073124408721924,,,,0.35284792908838175,0.9504655003547668,He,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_15
The doctor_3
Dr. Archie_2
He_6
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,103,1,32,PRON,PER,102.0,0.0,0.0,PRON,,,,,,0.6808510638297872,0.06382978723404255,0.2553191489361702,0.0,0.0,0.0,,,,,,,47.0,0.0,,,,0.06382978723404255,0.7446808510638298,0.19148936170212766,,,,5.2769646644592285,,,,0.5062144725994915,0.9182066917419434,his,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_15
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,0,c,c_c,104,8,32,NOM,PER,9.0,94.0,25.0,PROP,96.0,7.0,2.0,PRON,PER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0625,0.1875,1.0,0.0,PER,16.0,3.0,1.0,0.0,0.0,0.125,0.75,0.125,-1.3046857118606567,4.240906238555908,0.3569255590438843,5.0,0.4971885959656074,0.9254037141799927,his man,"Larry_1
",2.0,"a man_1
Mr. Kronborg_2
His visitor_1
He_2
him_1
he_1
his_4
me_1
I_2
His_1
",46.0,0.9
44_the_song_of_the_lark_brat_0,1,c,,105,1,32,PRON,PER,103.0,1.0,1.0,PRON,,,,,,0.6875,0.0625,0.25,0.0,0.0,0.0,,,,,,,48.0,0.0,,,,0.0625,0.75,0.1875,,,,5.9891462326049805,,,,0.4522594396710589,0.9336305856704712,his,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_16
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,106,1,32,PRON,PER,105.0,0.0,0.0,PRON,,,,,,0.6938775510204082,0.061224489795918366,0.24489795918367346,0.0,0.0,0.0,,,,,,,49.0,0.0,,,,0.061224489795918366,0.7551020408163265,0.1836734693877551,,,,6.234877586364746,,,,0.3184718894164376,0.9573037624359131,he,"Dr. Howard Archie_1
His_4
he_4
the doctor_5
his_17
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,107,1,32,PRON,PER,106.0,0.0,0.0,PRON,,,,,,0.7,0.06,0.24,0.0,0.0,0.0,,,,,,,50.0,0.0,,,,0.06,0.76,0.18,,,,6.338447093963623,,,,0.33015564988312,0.9555545449256897,his,"Dr. Howard Archie_1
His_4
he_5
the doctor_5
his_17
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,108,27,32,PROP,PER,96.0,11.0,3.0,PRON,,,,,,0.0,0.0,0.75,0.125,0.0,0.125,,,,,,,16.0,3.0,,,,0.125,0.75,0.125,,,,5.054157733917236,,,,1.032365969764328,0.8031745553016663,Mr. Kronborg,"a man_1
Mr. Kronborg_2
His visitor_1
He_2
him_1
he_1
his_4
me_1
I_2
His_1
",46.0,,,0.8
44_the_song_of_the_lark_brat_0,1,o,,109,32,32,PRON,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4477297854707071,0.9374380111694336,they,,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,110,26,33,NOM,FAC,64.0,45.0,10.0,NOM,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,2.0,1.0,,,,0.0,0.0,1.0,,,,0.44703733921051025,,,,1.143964226332155,0.5537744760513306,the empty hall,"the hall_1
the empty , echoing hall_1
",3.0,,,0.6
44_the_song_of_the_lark_brat_0,1,o,,111,33,33,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4053794373887639,0.9429036378860474,the stairway,,,,,0.9
44_the_song_of_the_lark_brat_0,1,o,,112,34,34,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9509453571363253,0.8467820286750793,the street,,,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,113,7,35,NOM,FAC,8.0,104.0,29.0,NOM,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,2.2015533447265625,,,,0.3982971469503017,0.8929142355918884,The drug store,"the drug store_1
",2.0,,,0.9
44_the_song_of_the_lark_brat_0,1,o,,114,35,35,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495265918825235,0.9281148314476013,the saloon,,,,,0.9
44_the_song_of_the_lark_brat_0,0,o,o_c,115,36,36,PROP,FAC,,,,,112.0,2.0,2.0,NOM,FAC,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,FAC,1.0,0.0,,,,0.0,0.0,1.0,,2.3439037799835205,2.3439037799835205,1.0,0.9601376122877008,0.8185057640075684,Main Street,,,"the street_1
",1.0,0.8
44_the_song_of_the_lark_brat_0,0,o,o_c,116,37,37,NOM,FAC,,,,,115.0,0.0,0.0,PROP,FAC,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,FAC,1.0,1.0,,,,1.0,0.0,0.0,,0.5992356538772583,0.5992356538772583,1.0,1.8203142881063537,0.41189900040626526,the road,,,"Main Street_1
",1.0,0.4
44_the_song_of_the_lark_brat_0,1,o,,117,38,38,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.762991402746881,0.8844954371452332,the board sidewalk,,,,,0.9
44_the_song_of_the_lark_brat_0,0,o,o_c,118,39,39,NOM,GPE,,,,,4.0,113.0,36.0,PROP,GPE,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,GPE,1.0,0.0,,,,1.0,0.0,0.0,,2.78825044631958,2.78825044631958,1.0,1.0544372078123765,0.8172031044960022,The town,,,"Moonstone_1
",2.0,0.8
44_the_song_of_the_lark_brat_0,1,o,,119,40,40,NOM,LOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9211122634481037,0.8566872477531433,the white sand hills to the east of Moonstone,,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,120,4,41,PROP,GPE,4.0,115.0,38.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,5.055603981018066,,,,0.5403552095168177,0.8456452488899231,Moonstone,"Moonstone_1
",2.0,,,0.8
44_the_song_of_the_lark_brat_0,1,c,,121,27,41,NOM,PER,108.0,12.0,12.0,PROP,,,,,,0.0,0.0,0.7058823529411765,0.0,0.0,0.29411764705882354,,,,,,,17.0,3.0,,,,0.17647058823529413,0.7058823529411765,0.11764705882352941,,,,0.5946664810180664,,,,1.867918944079032,0.48520392179489136,the Reverend,"a man_1
Mr. Kronborg_3
His visitor_1
He_2
him_1
he_1
his_4
me_1
I_2
His_1
",46.0,,,0.5
44_the_song_of_the_lark_brat_0,1,c,,122,27,41,PROP,PER,121.0,0.0,0.0,NOM,,,,,,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,,,,,,,18.0,3.0,,,,0.16666666666666666,0.6666666666666666,0.16666666666666666,,,,4.642579078674316,,,,0.560812053541378,0.9094327688217163,Mr. Kronborg,"a man_1
Mr. Kronborg_3
His visitor_1
He_2
him_1
he_1
his_4
me_1
I_2
His_1
the Reverend_1
",46.0,,,0.9
44_the_song_of_the_lark_brat_0,1,o,,123,41,41,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9714357062425061,0.8013945817947388,the narrow walk,,,,,0.8
44_the_song_of_the_lark_brat_0,1,o,,124,42,42,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5728433849137724,0.9198351502418518,"the little dark , sleeping houses",,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,125,1,43,NOM,PER,107.0,17.0,15.0,PRON,,,,,,0.0,0.0,0.7647058823529411,0.17647058823529413,0.0,0.058823529411764705,,,,,,,51.0,0.0,,,,0.058823529411764705,0.7647058823529411,0.17647058823529413,,,,6.087202072143555,,,,0.2522267976050501,0.963817834854126,the doctor,"Dr. Howard Archie_1
His_4
he_5
the doctor_5
his_18
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,o,,126,43,43,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6595526390395414,0.906532347202301,people,,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,127,43,44,PRON,PER,126.0,0.0,0.0,NOM,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,0.0,1.0,,,,5.643208980560303,,,,0.3216279718781282,0.9592564105987549,they,"people_1
",2.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,128,31,44,PROP,PER,99.0,28.0,18.0,PRON,,,,,,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,,,,,,3.0,0.0,,,,0.6666666666666666,0.3333333333333333,0.0,,,,5.352866172790527,,,,0.05991395937616659,0.9924494028091431,Mrs. Kronborg,"Mrs. Kronborg_2
She_1
",9.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,129,31,44,PRON,PER,128.0,0.0,0.0,PROP,,,,,,0.25,0.0,0.75,0.0,0.0,0.0,,,,,,,4.0,0.0,,,,0.75,0.25,0.0,,,,5.459857940673828,,,,0.31312400583533945,0.9603609442710876,she,"Mrs. Kronborg_3
She_1
",9.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,130,1,44,PRON,PER,125.0,4.0,2.0,NOM,,,,,,0.6923076923076923,0.057692307692307696,0.25,0.0,0.0,0.0,,,,,,,52.0,0.0,,,,0.057692307692307696,0.75,0.19230769230769232,,,,5.715301513671875,,,,0.44186104957449246,0.9381745457649231,He,"Dr. Howard Archie_1
His_4
he_5
the doctor_6
his_18
The doctor_3
Dr. Archie_2
He_7
him_2
doctor_1
you_3
",110.0,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,131,1,44,PRON,PER,130.0,0.0,0.0,PRON,,,,,,0.6981132075471698,0.05660377358490566,0.24528301886792453,0.0,0.0,0.0,,,,,,,53.0,0.0,,,,0.05660377358490566,0.7547169811320755,0.18867924528301888,,,,6.199857711791992,,,,0.34831538972127885,0.9542070627212524,he,"Dr. Howard Archie_1
His_4
he_5
the doctor_6
his_18
The doctor_3
Dr. Archie_2
He_8
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,132,25,44,PROP,GPE,47.0,84.0,24.0,PROP,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0,0.0,,,,1.0,0.0,0.0,,,,2.2239561080932617,,,,0.42855527690807377,0.8910611867904663,Denver,"Denver_1
",2.0,,,0.9
44_the_song_of_the_lark_brat_0,1,o,,133,44,44,PROP,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6902931833930708,0.9015550017356873,Fay Templeton,,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,134,1,45,PRON,PER,131.0,2.0,2.0,PRON,,,,,,0.7037037037037037,0.05555555555555555,0.24074074074074073,0.0,0.0,0.0,,,,,,,54.0,0.0,,,,0.05555555555555555,0.7592592592592593,0.18518518518518517,,,,6.187130928039551,,,,0.3337926611003093,0.9567126035690308,he,"Dr. Howard Archie_1
His_4
he_6
the doctor_6
his_18
The doctor_3
Dr. Archie_2
He_8
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,c,,135,1,45,PRON,PER,134.0,0.0,0.0,PRON,,,,,,0.7090909090909091,0.05454545454545454,0.23636363636363636,0.0,0.0,0.0,,,,,,,55.0,0.0,,,,0.05454545454545454,0.7636363636363637,0.18181818181818182,,,,6.159269332885742,,,,0.3528948932323038,0.9540750980377197,he,"Dr. Howard Archie_1
His_4
he_7
the doctor_6
his_18
The doctor_3
Dr. Archie_2
He_8
him_2
doctor_1
you_3
",110.0,,,1.0
44_the_song_of_the_lark_brat_0,1,o,,136,45,45,NOM,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1147779087609426,0.6139965057373047,this family,,,,,0.6
44_the_song_of_the_lark_brat_0,1,c,,137,32,46,PRON,PER,109.0,27.0,20.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,,,0.0,1.0,0.0,,,,4.103878021240234,,,,0.1659665128031816,0.9750828146934509,They,"they_1
",7.0,,,1.0
44_the_song_of_the_lark_brat_0,1,o,,138,46,46,NOM,FAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5967949070827597,0.9172407388687134,another street,,,,,0.9
44_the_song_of_the_lark_brat_0,1,c,,139,32,47,PRON,PER,137.0,1.0,1.0,PRON,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.0,0.0,,,,0.0,1.0,0.0,,,,4.47322940826416,,,,0.1724811922116344,0.9766868352890015,them,"they_1
They_1
",7.0,,,1.0
